app,priority,status,source_text,translated_text,refs
frappe,P2,missing,Weekly,Hebdomadaire,frappe/automation/doctype/auto_repeat/auto_repeat.json frappe/core/doctype/scheduled_job_type/scheduled_job_type.json frappe/core/doctype/server_script/server_script.json frappe/core/doctype/user/user.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/event/event.json frappe/desk/doctype/number_card/number_card.json frappe/email/doctype/auto_email_report/auto_email_report.json frappe/public/js/frappe/utils/common.js:408 frappe/website/report/website_analytics/website_analytics.js:24
frappe,P2,missing,Welcome,Accueillir,frappe/desk/page/setup_wizard/setup_wizard.js:384
frappe,P2,missing,Welcome Workspace,Espace de travail de bienvenue,frappe/core/workspace/welcome_workspace/welcome_workspace.json
frappe,P2,missing,Welcome to {0},Bienvenue à {0},frappe/core/doctype/user/user.py:515
frappe,P2,missing,"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","Lors de l'envoi d'un document par courrier électronique, stockez le PDF sur Communication. Avertissement : Cela peut augmenter votre utilisation du stockage.",frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","Lors du téléchargement de fichiers, forcez l'utilisation de la capture d'image basée sur le Web. Si cette case n'est pas cochée, le comportement par défaut consiste à utiliser la caméra native du mobile lorsqu'une utilisation depuis un mobile est détectée.",frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","Lorsque vous modifiez un document après l'avoir annulé et que vous l'enregistrez, il obtient un nouveau numéro qui est une version de l'ancien numéro.",frappe/core/page/permission_manager/permission_manager_help.html:18
frappe,P2,missing,"Will add ""%"" before and after the query","Ajoutera ""%"" avant et après la requête",frappe/core/doctype/report_filter/report_filter.json
frappe,P2,missing,Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,Exécutera les tâches planifiées une seule fois par jour pour les sites inactifs. Réglez-le sur 0 pour éviter de désactiver automatiquement le planificateur.,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Worker Information,Informations sur les travailleurs,frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,Worker Name,Nom du travailleur,frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,untranslated_copy,Workflow,Flux de travail,frappe/core/doctype/comment/comment.json frappe/core/doctype/doctype/doctype.json frappe/public/js/workflow_builder/store.js:129 frappe/workflow/doctype/workflow/workflow.json
frappe,P2,missing,Workflow Task,Tâche de flux de travail,frappe/core/doctype/server_script/server_script.json
frappe,P2,missing,Workspace,Espace de travail,frappe/core/doctype/user/user.json frappe/core/workspace/build/build.json frappe/desk/doctype/desktop_icon/desktop_icon.json frappe/desk/doctype/workspace/workspace.json frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json frappe/public/js/frappe/ui/toolbar/search_utils.js:100 frappe/public/js/frappe/ui/toolbar/search_utils.js:601 frappe/public/js/frappe/utils/utils.js:968 frappe/public/js/frappe/views/workspace/workspace.js:10
frappe,P2,missing,Workspace Chart,Graphique de l'espace de travail,frappe/desk/doctype/workspace_chart/workspace_chart.json
frappe,P2,missing,Workspace Custom Block,Bloc personnalisé de l'espace de travail,frappe/desk/doctype/workspace_custom_block/workspace_custom_block.json
frappe,P2,missing,Workspace Link,Lien vers l'espace de travail,frappe/desk/doctype/workspace_link/workspace_link.json
frappe,P2,missing,Workspace Manager,Gestionnaire d'espace de travail,frappe/desk/doctype/custom_html_block/custom_html_block.json frappe/desk/doctype/workspace/workspace.json frappe/desk/doctype/workspace_settings/workspace_settings.json
frappe,P2,missing,Workspace Number Card,Carte de numéro d'espace de travail,frappe/desk/doctype/workspace_number_card/workspace_number_card.json
frappe,P2,missing,Workspace Quick List,Liste rapide de l'espace de travail,frappe/desk/doctype/workspace_quick_list/workspace_quick_list.json
frappe,P2,missing,Workspace Settings,Paramètres de l'espace de travail,frappe/desk/doctype/workspace_settings/workspace_settings.json frappe/hooks.py
frappe,P2,missing,Workspace Setup Completed,Configuration de l'espace de travail terminée,frappe/desk/doctype/workspace_settings/workspace_settings.json
frappe,P2,missing,Workspace Shortcut,Raccourci de l'espace de travail,frappe/desk/doctype/workspace_shortcut/workspace_shortcut.json
frappe,P2,missing,Workspace Sidebar,Barre latérale de l'espace de travail,frappe/desk/doctype/desktop_icon/desktop_icon.js:17 frappe/desk/doctype/workspace_sidebar/workspace_sidebar.json
frappe,P2,missing,Workspace Sidebar Item,Élément de la barre latérale de l'espace de travail,frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json
frappe,P2,missing,Workspace Visibility,Visibilité de l'espace de travail,frappe/desk/doctype/workspace_settings/workspace_settings.json
frappe,P2,missing,Workspaces,Espaces de travail,frappe/desk/doctype/form_tour/form_tour.json
frappe,P2,missing,Wrapping up,Conclusion,frappe/desk/page/setup_wizard/setup_wizard.py:41
frappe,P2,missing,Year,Année,frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/website/doctype/company_history/company_history.json
frappe,P2,missing,Yearly,Annuel,frappe/automation/doctype/auto_repeat/auto_repeat.json frappe/core/doctype/scheduled_job_type/scheduled_job_type.json frappe/core/doctype/server_script/server_script.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/event/event.json frappe/desk/doctype/number_card/number_card.json frappe/email/doctype/auto_email_report/auto_email_report.json frappe/public/js/frappe/utils/common.js:412
frappe,P2,missing,Yellow,Jaune,frappe/core/doctype/doctype_state/doctype_state.json frappe/desk/doctype/kanban_board_column/kanban_board_column.json
frappe,P2,missing,You are not allowed to edit the report.,Vous n'êtes pas autorisé à modifier le rapport.,frappe/core/doctype/report/report.py:396
frappe,P2,missing,"You are only allowed to update order, do not remove or add apps.","Vous êtes uniquement autorisé à mettre à jour la commande, sans supprimer ni ajouter d'applications.",frappe/core/doctype/installed_applications/installed_applications.py:125
frappe,P2,missing,"You can change Submitted documents by cancelling them and then, amending them.",Vous pouvez modifier les documents soumis en les annulant puis en les modifiant.,frappe/core/page/permission_manager/permission_manager_help.html:17
frappe,P2,missing,You can increase the limit from System Settings.,Vous pouvez augmenter la limite à partir des paramètres système.,frappe/core/doctype/file/file.py:768
frappe,P2,missing,You can only set the 3 custom doctypes in the Document Types table.,Vous pouvez uniquement définir les 3 types de documents personnalisés dans le tableau Types de documents.,frappe/core/doctype/user_type/user_type.py:104
frappe,P2,missing,You can set a high value here if multiple users will be logging in from the same network.,Vous pouvez définir ici une valeur élevée si plusieurs utilisateurs se connectent à partir du même réseau.,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,You can use Customize Form to set levels on fields.,Vous pouvez utiliser Personnaliser le formulaire pour définir des niveaux sur les champs.,frappe/core/page/permission_manager/permission_manager_help.html:27
frappe,P2,missing,You do not have import permission for {0},Vous ne disposez pas d'une autorisation d'importation pour {0},frappe/core/doctype/data_import/data_import.py:83
frappe,P2,missing,You do not have permission to access {0}: {1}.,Vous n'êtes pas autorisé à accéder à {0} : {1}.,frappe/desk/query_report.py:969
frappe,P2,missing,You need to be Workspace Manager to delete a public workspace.,Vous devez être Workspace Manager pour supprimer un espace de travail public.,frappe/desk/doctype/workspace/workspace.py:129 frappe/desk/doctype/workspace_sidebar/workspace_sidebar.py:75
frappe,P2,missing,You need to be Workspace Manager to edit this document,Vous devez être Workspace Manager pour modifier ce document,frappe/desk/doctype/workspace/workspace.py:78
frappe,P2,missing,You need to select indexes you want to add first.,Vous devez d'abord sélectionner les index que vous souhaitez ajouter.,frappe/core/doctype/recorder/recorder.js:38
frappe,P2,missing,You've been invited to join {0},Vous avez été invité à rejoindre {0},frappe/core/doctype/user_invitation/user_invitation.py:113
frappe,P2,missing,"Your CSV file is being generated and will appear in the Attachments section once ready. Additionally, you will get notified when the file is available for download.","Votre fichier CSV est en cours de génération et apparaîtra dans la section Pièces jointes une fois prêt. De plus, vous serez averti lorsque le fichier sera disponible en téléchargement.",frappe/core/doctype/prepared_report/prepared_report.js:57
frappe,P2,missing,Your browser does not support the audio element.,Votre navigateur ne prend pas en charge l'élément audio.,frappe/core/doctype/file/file.js:78
frappe,P2,missing,Your browser does not support the video element.,Votre navigateur ne prend pas en charge l'élément vidéo.,frappe/core/doctype/file/file.js:60
frappe,P2,missing,Your exported report: {0},Votre rapport exporté : {0},frappe/desk/utils.py:105
frappe,P2,missing,Your report is being generated in the background. You will receive an email on {0} with a download link once it is ready.,Votre rapport est généré en arrière-plan. Vous recevrez un e-mail le {0} avec un lien de téléchargement une fois qu'il sera prêt.,frappe/desk/query_report.py:343 frappe/desk/reportview.py:399
frappe,P2,missing,cProfile Output,Sortie cProfile,frappe/core/doctype/recorder/recorder.json
frappe,P2,missing,cyan,cyan,frappe/desk/doctype/workspace/workspace.json
frappe,P2,missing,dd.mm.yyyy,jj.mm.aaaa,frappe/core/doctype/language/language.json frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,deferred,différé,frappe/core/doctype/rq_job/rq_job.json
frappe,P2,missing,emacs,emacs,frappe/core/doctype/user/user.json
frappe,P2,missing,email,e-mail,frappe/core/doctype/permission_inspector/permission_inspector.json frappe/website/doctype/social_link_settings/social_link_settings.json
frappe,P2,missing,gray,gris,frappe/desk/doctype/workspace/workspace.json
frappe,P2,missing,grey,gris,frappe/desk/doctype/workspace/workspace.json
frappe,P2,missing,label,étiquette,frappe/desk/desktop.py:255 frappe/desk/query_report.py:292
frappe,P2,missing,light-blue,bleu clair,frappe/desk/doctype/workspace/workspace.json
frappe,P2,missing,long,long,frappe/core/doctype/rq_job/rq_job.json frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,macOS Launchpad,Barre de lancement macOS,frappe/desk/doctype/desktop_settings/desktop_settings.json
frappe,P2,missing,pink,rose,frappe/desk/doctype/workspace/workspace.json
frappe,P2,missing,processlist,liste de processus,frappe/desk/doctype/system_console/system_console.json
frappe,P2,missing,short,court,frappe/core/doctype/rq_job/rq_job.json frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,starting the setup...,démarrage de l'installation...,frappe/desk/page/setup_wizard/setup_wizard.js:201
frappe,P2,missing,version_table,version_table,frappe/core/doctype/audit_trail/audit_trail.json
frappe,P2,missing,via Google Meet,via Google Rencontre,frappe/desk/doctype/event/event.json
frappe,P2,missing,vim,vim,frappe/core/doctype/user/user.json
frappe,P2,missing,vscode,vscode,frappe/core/doctype/user/user.json
frappe,P2,missing,when clicked on element it will focus popover if present.,"lorsque vous cliquez sur un élément, le popover se concentrera s'il est présent.",frappe/desk/doctype/form_tour_step/form_tour_step.json
