app,priority,status,source_text,translated_text,refs
frappe,P3,missing,Prepend the template to the email message,Ajoutez le modèle au début du message électronique,frappe/public/js/frappe/views/communication.js:425
frappe,P3,missing,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Appuyez sur la touche Alt pour déclencher des raccourcis supplémentaires dans le menu et la barre latérale,frappe/public/js/frappe/ui/keyboard.js:139
frappe,P3,missing,Preview Mode,Mode Aperçu,frappe/public/js/form_builder/form_builder.bundle.js:83
frappe,P3,missing,Preview on {0},Aperçu le {0},frappe/public/js/frappe/views/render_preview.js:19
frappe,P3,missing,Preview type,Type d'aperçu,frappe/public/js/print_format_builder/Preview.vue:103
frappe,P3,missing,Preview:,Aperçu :,frappe/email/doctype/email_group/email_group.js:81
frappe,P3,missing,Previous Document,Document précédent,frappe/public/js/frappe/form/toolbar.js:328
frappe,P3,missing,Previous Submission,Soumission précédente,frappe/public/js/frappe/form/form.js:2232
frappe,P3,missing,Primary Contact,Contact principal,frappe/public/js/frappe/form/templates/contact_list.html:23
frappe,P3,missing,Primary Email,E-mail principal,frappe/public/js/frappe/form/templates/contact_list.html:69
frappe,P3,missing,Primary Mobile,Mobile principal,frappe/public/js/frappe/form/templates/contact_list.html:49
frappe,P3,missing,Primary Phone,Téléphone principal,frappe/public/js/frappe/form/templates/contact_list.html:41
frappe,P3,missing,Primary key of doctype {0} can not be changed as there are existing values.,La clé primaire du doctype {0} ne peut pas être modifiée car il existe des valeurs existantes.,frappe/database/mariadb/schema.py:156 frappe/database/postgres/schema.py:202 frappe/database/sqlite/schema.py:141
frappe,P3,missing,Print,Imprimer,frappe/public/js/frappe/list/list_view.js:2243
frappe,P3,missing,Print Format Builder,Générateur de formats d'impression,frappe/printing/doctype/print_format/print_format.json frappe/printing/page/print_format_builder/print_format_builder.js:44 frappe/printing/page/print_format_builder/print_format_builder.js:67 frappe/printing/page/print_format_builder_beta/print_format_builder_beta.js:4
frappe,P3,missing,Print Format Builder Beta,Version bêta du générateur de format d'impression,frappe/printing/doctype/print_format/print_format.json
frappe,P3,missing,Print Format Error,Erreur de format d'impression,frappe/utils/pdf.py:64
frappe,P3,missing,Print Format Field Template,Modèle de champ de format d'impression,frappe/printing/doctype/print_format_field_template/print_format_field_template.json
frappe,P3,missing,Print Format For,Format d'impression pour,frappe/printing/doctype/print_format/print_format.json
frappe,P3,missing,Print Format not found,Format d'impression introuvable,frappe/public/js/frappe/views/reports/query_report.js:1608
frappe,P3,missing,Print Heading,Imprimer le titre,frappe/printing/doctype/print_heading/print_heading.json
frappe,P3,missing,Print Style,Style d'impression,frappe/printing/doctype/print_settings/print_settings.json frappe/printing/doctype/print_style/print_style.json
frappe,P3,missing,Print document,Imprimer le document,frappe/public/js/frappe/form/form.js:171
frappe,P3,missing,Printer mapping not set.,Le mappage de l'imprimante n'est pas défini.,frappe/printing/page/print/print.js:607
frappe,P3,missing,Private Files Backup:,Sauvegarde de fichiers privés :,frappe/templates/emails/file_backup_notification.html:6
frappe,P3,missing,Progress,Progrès,frappe/public/js/frappe/socketio_client.js:82
frappe,P3,missing,Project,Projet,frappe/public/js/frappe/views/kanban/kanban_view.js:422
frappe,P3,missing,Property Setter overrides a standard DocType or Field property,Property Setter remplace une propriété DocType ou Field standard,frappe/custom/doctype/property_setter/property_setter.json
frappe,P3,missing,Public Files Backup:,Sauvegarde des fichiers publics :,frappe/templates/emails/file_backup_notification.html:5
frappe,P3,missing,Published Web Forms,Formulaires Web publiés,frappe/website/workspace/website/website.json
frappe,P3,missing,Published Web Pages,Pages Web publiées,frappe/website/workspace/website/website.json
frappe,P3,missing,Publishing Dates,Dates de publication,frappe/website/doctype/web_page/web_page.json
frappe,P3,missing,Pull Emails,Extraire des e-mails,frappe/email/doctype/email_account/email_account.js:208
frappe,P3,missing,Pulling emails...,Extraire des e-mails...,frappe/email/doctype/email_account/email_account.js:209
frappe,P3,missing,Purchase Manager,Responsable des achats,frappe/contacts/doctype/contact/contact.json
frappe,P3,missing,Purchase Master Manager,Gestionnaire principal des achats,frappe/contacts/doctype/contact/contact.json
frappe,P3,missing,Purchase User,Acheter un utilisateur,frappe/contacts/doctype/address/address.json frappe/contacts/doctype/contact/contact.json frappe/geo/doctype/currency/currency.json
frappe,P3,missing,Push Notification Settings,Paramètres de notification push,frappe/integrations/doctype/push_notification_settings/push_notification_settings.json frappe/integrations/workspace/integrations/integrations.json
frappe,P3,missing,Push Notifications,Notifications poussées,frappe/integrations/workspace/integrations/integrations.json
frappe,P3,missing,Push to Google Contacts,Envoyer aux contacts Google,frappe/integrations/doctype/google_contacts/google_contacts.json
frappe,P3,missing,Put on Hold,Mettre en attente,frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js:23
frappe,P3,missing,QR Code,Code QR,frappe/www/qrcode.html:3
frappe,P3,missing,QZ Tray Failed:,Échec du plateau QZ :,frappe/public/js/frappe/form/print_utils.js:234
frappe,P3,missing,Query Parameters,Paramètres de requête,frappe/integrations/doctype/connected_app/connected_app.json frappe/integrations/doctype/query_parameters/query_parameters.json
frappe,P3,missing,Query must be of SELECT or read-only WITH type.,La requête doit être de type SELECT ou WITH en lecture seule.,frappe/utils/safe_exec.py:497
frappe,P3,missing,Queue Overloaded,File d'attente surchargée,frappe/utils/background_jobs.py:738
frappe,P3,missing,Quoting must be between 0 and 3,La citation doit être comprise entre 0 et 3,frappe/public/js/frappe/views/reports/report_utils.js:314
frappe,P3,missing,Range,Gamme,frappe/website/report/website_analytics/website_analytics.js:20
frappe,P3,missing,Raw Printing Setting,Paramètres d'impression brute,frappe/printing/page/print/print.js:179
frappe,P3,missing,Raw Printing Settings,Paramètres d'impression brute,frappe/public/js/frappe/form/templates/print_layout.html:37
frappe,P3,missing,Re:,Concernant:,frappe/email/doctype/email_account/email_account.py:726
frappe,P3,missing,Read Only Mode,Mode lecture seule,frappe/public/js/frappe/ui/toolbar/navbar.html:18 frappe/templates/includes/navbar/navbar_items.html:97
frappe,P3,missing,Read the documentation to know more,Lisez la documentation pour en savoir plus,frappe/utils/safe_exec.py:99
frappe,P3,missing,Reason,Raison,frappe/email/doctype/unhandled_email/unhandled_email.json
frappe,P3,missing,Rebuild Tree,Reconstruire l'arbre,frappe/public/js/frappe/views/treeview.js:511
frappe,P3,missing,Rebuilding of tree is not supported for {},La reconstruction de l'arborescence n'est pas prise en charge pour {},frappe/utils/nestedset.py:177
frappe,P3,missing,Received an invalid token type.,Reçu un type de jeton non valide.,frappe/integrations/doctype/token_cache/token_cache.py:49
frappe,P3,missing,Recents,Récents,frappe/public/js/frappe/ui/toolbar/search_utils.js:576
frappe,P3,missing,Redirect HTTP Status,Redirection du statut HTTP,frappe/website/doctype/website_route_redirect/website_route_redirect.json
frappe,P3,missing,Redirect URI,URI de redirection,frappe/integrations/doctype/connected_app/connected_app.json
frappe,P3,missing,Redirect to this URL after successful confirmation.,Redirigez vers cette URL après une confirmation réussie.,frappe/email/doctype/email_group/email_group.json
frappe,P3,missing,Redirects,Redirections,frappe/website/doctype/website_settings/website_settings.json
frappe,P3,missing,Reference Date,Date de référence,frappe/email/doctype/notification/notification.json
frappe,P3,missing,Reference Datetime,Dateheure de référence,frappe/email/doctype/notification/notification.json
frappe,P3,missing,Refresh,Rafraîchir,frappe/printing/page/print/print.js:87 frappe/public/js/frappe/desk.js:168 frappe/public/js/frappe/desk.js:552 frappe/public/js/frappe/form/form.js:1213 frappe/public/js/frappe/form/templates/print_layout.html:6 frappe/public/js/frappe/list/base_list.js:67 frappe/public/js/frappe/views/reports/query_report.js:1808 frappe/public/js/frappe/views/treeview.js:498 frappe/public/js/frappe/widgets/chart_widget.js:291 frappe/public/js/frappe/widgets/number_card_widget.js:352 frappe/public/js/print_format_builder/Preview.vue:24
frappe,P3,missing,Refresh Print Preview,Actualiser l'aperçu avant impression,frappe/printing/page/print/print.js:390
frappe,P3,missing,Refreshing,Rafraîchissant,frappe/public/js/frappe/list/list_view.js:537
frappe,P3,missing,Relay Server URL missing,URL du serveur relais manquante,frappe/integrations/doctype/push_notification_settings/push_notification_settings.py:30
frappe,P3,missing,Relay Settings,Paramètres du relais,frappe/integrations/doctype/push_notification_settings/push_notification_settings.json
frappe,P3,missing,Reload List,Recharger la liste,frappe/public/js/frappe/list/base_list.js:249
frappe,P3,missing,Reload Report,Recharger le rapport,frappe/public/js/frappe/views/reports/query_report.js:100
frappe,P3,missing,Remind At,Rappeler à,frappe/automation/doctype/reminder/reminder.json frappe/public/js/frappe/form/reminders.js:33
frappe,P3,missing,Reminder cannot be created in past.,Le rappel ne peut pas être créé dans le passé.,frappe/automation/doctype/reminder/reminder.py:39
frappe,P3,missing,Reminder set at {0},Rappel défini à {0},frappe/public/js/frappe/form/reminders.js:96
frappe,P3,missing,Remove,Retirer,frappe/public/js/frappe/form/templates/form_sidebar.html:14 frappe/public/js/frappe/ui/filters/edit_filter.html:4 frappe/public/js/frappe/ui/group_by/group_by.html:4
frappe,P3,missing,Remove all fields in the column,Supprimer tous les champs de la colonne,frappe/public/js/form_builder/components/Section.vue:286
frappe,P3,missing,Remove column,Supprimer la colonne,frappe/public/js/form_builder/components/Section.vue:278 frappe/public/js/frappe/utils/datatable.js:9 frappe/public/js/print_format_builder/PrintFormatSection.vue:120
frappe,P3,missing,Remove field,Supprimer le champ,frappe/public/js/form_builder/components/Field.vue:265
frappe,P3,missing,Remove last column,Supprimer la dernière colonne,frappe/public/js/form_builder/components/Section.vue:279
frappe,P3,missing,Remove page break,Supprimer le saut de page,frappe/public/js/print_format_builder/PrintFormatSection.vue:130
frappe,P3,missing,Remove section,Supprimer la section,frappe/public/js/form_builder/components/Section.vue:266 frappe/public/js/print_format_builder/PrintFormatSection.vue:135
frappe,P3,missing,Remove tab,Supprimer l'onglet,frappe/public/js/form_builder/components/Tabs.vue:140
frappe,P3,missing,Rename,Rebaptiser,frappe/custom/doctype/custom_field/custom_field.js:138 frappe/public/js/frappe/form/toolbar.js:265 frappe/public/js/frappe/form/toolbar.js:269 frappe/public/js/frappe/form/toolbar.js:468 frappe/public/js/frappe/model/model.js:723 frappe/public/js/frappe/views/treeview.js:311
frappe,P3,missing,Rename Fieldname,Renommer le nom du champ,frappe/custom/doctype/custom_field/custom_field.js:117 frappe/custom/doctype/custom_field/custom_field.js:137
frappe,P3,missing,Render labels to the left and values to the right in this section,Afficher les étiquettes à gauche et les valeurs à droite dans cette section,frappe/public/js/print_format_builder/PrintFormatSection.vue:17
frappe,P3,missing,Repeat Header and Footer,Répéter l'en-tête et le pied de page,frappe/printing/doctype/print_settings/print_settings.json
frappe,P3,missing,Repeat on Days,Répéter les jours,frappe/automation/doctype/auto_repeat/auto_repeat.json
frappe,P3,missing,Report View,Vue du rapport,frappe/public/js/frappe/list/base_list.js:204
frappe,P3,missing,Report bug,Signaler un bug,frappe/public/js/frappe/form/templates/form_sidebar.html:44
frappe,P3,missing,"Report initiated, click to view status","Rapport lancé, cliquez pour afficher l'état",frappe/public/js/frappe/views/reports/query_report.js:1024
frappe,P3,missing,Report limit reached,Limite de rapports atteinte,frappe/email/doctype/auto_email_report/auto_email_report.py:110
frappe,P3,missing,Represents the states allowed in one document and role assigned to change the state.,Représente les états autorisés dans un document et le rôle attribué pour modifier l'état.,frappe/workflow/doctype/workflow_document_state/workflow_document_state.json
frappe,P3,missing,Request Body,Corps de la demande,frappe/integrations/doctype/webhook/webhook.js:101
